CustomerID,Age,Gender,AnnualIncome,SpendingScore,OnlinePurchases,WebsiteVisits,CategoryPreference
372,48.0,Male,56.136818013604845,42.517206190373315,11.0,22.0,Sports
373,33.0,Female,46.13745607598383,39.148262860382644,13.0,22.0,Electronics
374,56.0,Female,54.7377326852267,41.68460954867391,9.0,16.0,Electronics
375,35.0,Female,51.2187101996124,57.867723855063744,10.0,15.0,Sports
376,30.0,Female,48.88726231497843,43.76614749315553,10.0,13.0,Sports
377,32.0,Male,45.708698965069516,59.241479907326294,10.0,14.0,Books
378,49.0,Female,50.421977958684465,65.16000331803595,9.0,19.0,Sports
379,40.0,Female,51.69152263699793,54.14107079109385,13.0,20.0,Beauty
380,35.0,Male,49.43776654465955,36.60700644468503,6.0,17.0,Books
381,60.0,Female,60.55223181678292,46.5813722044488,11.0,18.0,Books
382,27.0,Male,47.47252712396065,40.73283019434553,11.0,17.0,Sports
383,33.0,Male,43.913660115489044,65.02358587199814,8.0,11.0,Clothing
384,54.0,Female,54.60153090949638,63.57407064767331,8.0,16.0,Clothing
385,34.0,Male,44.348375008828235,44.27206465531682,8.0,17.0,Electronics
386,27.0,Male,44.37885301890741,46.44861539452947,9.0,15.0,Clothing
387,34.0,Male,47.64037474800549,62.52196655870062,10.0,22.0,Beauty
388,32.0,Female,47.926462845184986,37.03625959372245,13.0,23.0,Clothing
389,55.0,Female,55.35815741121372,46.35064274578854,8.0,16.0,Books
390,41.0,Male,49.328344319903806,56.46681348583192,10.0,20.0,Clothing
391,37.0,Female,47.361045674252765,40.222771047508516,10.0,20.0,Clothing
392,33.0,Male,50.79926385623654,68.9595227426658,8.0,16.0,Electronics
393,53.0,Female,61.18179528543549,84.842194584792,10.0,25.0,Beauty
394,70.0,Male,66.04676925222141,59.63993703347815,9.0,15.0,Books
395,46.0,Male,51.92960451535454,33.87500815791345,9.0,10.0,Electronics
396,56.0,Female,57.081000099456794,55.36802195560152,11.0,19.0,Electronics
397,42.0,Female,54.15331734470154,46.25090391940008,12.0,23.0,Books
398,29.0,Female,45.40867234614597,43.43432803423802,7.0,19.0,Beauty
399,59.0,Female,58.592222081597065,72.7880378524569,8.0,17.0,Clothing
400,56.0,Male,55.72032401918628,67.01943459410644,,14.0,Clothing
401,33.0,Female,44.74481939413034,46.39134578055711,10.0,20.0,Sports
402,55.0,Male,59.16638509457793,50.5998669297533,9.0,15.0,Clothing
403,38.0,Female,53.18770211482263,62.36641726571958,8.0,21.0,Clothing
404,42.0,Female,53.1179471872731,25.06603169776388,9.0,12.0,Books
405,62.0,Male,64.52993378755075,45.88971287148885,10.0,20.0,Electronics
406,45.0,Female,,55.10363087179239,9.0,14.0,Beauty
407,32.0,Female,47.88411854045341,32.774433646947536,8.0,20.0,Electronics
408,39.0,Male,51.20064727384207,51.04158316665403,8.0,7.0,Electronics
409,44.0,Female,50.56917445691325,67.17710475442308,7.0,18.0,Sports
410,27.0,Female,43.676150313666334,62.18905492073293,11.0,20.0,Sports
411,65.0,Male,61.36795546441971,56.145378798626645,10.0,21.0,Clothing
412,51.0,Female,55.67144533781096,58.34335213226601,10.0,17.0,Clothing
413,27.0,Male,40.295977204761115,41.48184176481518,8.0,16.0,Clothing
414,45.0,Female,56.290075817770486,49.03479777909753,12.0,25.0,Electronics
415,51.0,Female,58.48917043139425,49.581818050839075,7.0,11.0,Clothing
416,53.0,Female,58.04437998867083,60.43484670234327,8.0,16.0,Sports
417,65.0,Male,58.270967762728304,82.93635029208535,8.0,19.0,Electronics
418,49.0,Male,55.02952664355829,52.130384712134614,9.0,16.0,Sports
419,42.0,Male,55.49574876672868,81.95853503300765,13.0,26.0,Books
420,34.0,Female,46.95873234415801,25.912816571626042,8.0,17.0,Beauty
421,25.0,Female,44.12201502094419,40.44354060965389,9.0,18.0,Beauty
422,40.0,Female,51.53162325377515,59.06813717910844,9.0,18.0,Books
423,27.0,Female,42.0137338096071,47.92015356574966,10.0,19.0,Clothing
424,38.0,Female,45.95680632153272,53.67758759426103,8.0,17.0,Clothing
425,48.0,Female,50.545615743497926,17.682506033882596,11.0,20.0,Clothing
426,53.0,Female,54.70644792993786,55.972467781340995,11.0,21.0,Clothing
427,40.0,Female,49.64794832266888,73.24190859504415,9.0,16.0,Clothing
428,26.0,Female,43.03732059071684,42.2077710674688,6.0,14.0,Sports
429,50.0,Male,47.581326403365644,61.15331566075885,12.0,25.0,Beauty
430,42.0,Female,57.025697484046106,71.90186531557262,10.0,17.0,Electronics
431,26.0,Female,47.25200650598442,46.161081135243535,10.0,14.0,Clothing
432,34.0,Male,45.864103150049885,57.96850772882012,12.0,23.0,Electronics
433,68.0,Male,60.85294459660662,66.07478324238818,9.0,19.0,Sports
434,55.0,Female,57.13808404714596,55.36539672326005,9.0,17.0,Clothing
435,36.0,Female,48.92695513693159,36.73481367761128,10.0,23.0,Sports
436,29.0,Female,40.296939924757154,34.14783895272024,8.0,20.0,Sports
437,68.0,Male,63.892821946596214,51.63338900211632,14.0,21.0,Books
438,32.0,Female,42.67021439953876,47.4186022228412,8.0,16.0,Clothing
439,24.0,Female,42.849415933629025,36.48795097434899,9.0,21.0,Electronics
440,47.0,Male,52.7654906701374,64.14277993052308,11.0,21.0,Clothing
441,28.0,Female,40.3874172698669,49.143372162887935,7.0,15.0,Sports
442,22.0,Female,45.06136702299837,65.47872558203038,7.0,11.0,Clothing
443,53.0,Female,57.691657777840014,27.957476375148012,11.0,24.0,Clothing
444,46.0,Male,54.59514356633725,31.69457300266178,9.0,15.0,Beauty
445,55.0,Female,57.866489018097724,47.88641686622139,9.0,18.0,Electronics
446,33.0,Female,45.32746287444322,45.41439028324283,7.0,10.0,Beauty
447,51.0,Male,55.5081689451708,56.3412346182836,9.0,20.0,Beauty
448,32.0,Male,47.648192939170016,24.982846171793714,11.0,22.0,Clothing
449,40.0,Male,47.07944945523561,52.23417369337263,7.0,16.0,Electronics
450,29.0,Male,44.93494791337058,46.245067374788746,8.0,20.0,Clothing
451,53.0,Male,54.89725763920309,72.57310271235575,13.0,28.0,Electronics
452,33.0,Female,42.72719724750018,49.23495721174529,8.0,17.0,Beauty
453,28.0,Male,40.47617654671004,69.30963314357969,9.0,16.0,Clothing
454,35.0,Female,49.163801508970636,54.51987604837263,10.0,22.0,Electronics
455,23.0,Female,46.75184334138029,56.5799104555145,8.0,17.0,Electronics
456,46.0,Male,56.67022437035894,64.72173882685964,9.0,20.0,Electronics
457,23.0,Male,47.890484835764696,95.70727371073568,10.0,24.0,Clothing
458,59.0,Female,59.77069158115581,17.097696710451928,10.0,18.0,Clothing
459,24.0,Female,40.49076210343791,23.852318993682278,12.0,25.0,Electronics
460,45.0,Male,53.16707944515208,57.65281251548711,13.0,25.0,Beauty
461,36.0,Female,49.920912570091595,48.30629803444518,8.0,13.0,Electronics
462,29.0,Female,44.82950441756251,46.848202614258796,9.0,15.0,Electronics
463,68.0,Female,62.92215070420974,55.27339502219256,11.0,18.0,Beauty
464,54.0,Male,63.373988249528885,31.072209471160438,15.0,26.0,Beauty
465,37.0,Female,47.72927032346085,56.94522612946695,8.0,16.0,Clothing
466,50.0,Female,52.745637575672085,60.5780677647148,,21.0,Beauty
467,25.0,Male,46.44254762031222,32.61770098570331,8.0,18.0,Clothing
468,43.0,Female,52.19460544253405,51.39725953077926,12.0,24.0,Electronics
469,31.0,Male,43.25098247302125,48.10954309997988,9.0,22.0,Clothing
470,24.0,Female,43.51539081278032,25.883530528342913,10.0,15.0,Electronics
471,53.0,Male,50.09573578956933,31.975806665945996,10.0,21.0,Sports
472,29.0,Male,43.8271199115771,38.506723090316356,11.0,18.0,Sports
473,50.0,Male,,6.158144090361539,7.0,15.0,Clothing
474,49.0,Female,54.40713405948959,29.575584387424346,8.0,22.0,Clothing
475,51.0,Male,53.37962977869703,53.29677771743438,10.0,25.0,Clothing
476,28.0,Male,41.83229822221631,28.31624688463476,8.0,17.0,Books
477,48.0,Male,49.196524124543366,44.860120656906716,8.0,19.0,Clothing
478,23.0,Male,47.684683155740366,32.82578267903183,8.0,15.0,Sports
479,40.0,Female,48.330700898063874,43.33412450330481,9.0,17.0,Books
480,37.0,Female,45.77282138841271,50.48382869437613,9.0,20.0,Electronics
481,43.0,Female,50.20272416262903,55.90165775228392,13.0,,Electronics
482,23.0,Female,43.99584699951794,50.52582426681999,8.0,12.0,Clothing
483,48.0,Male,54.710962845934034,58.836737884389706,10.0,19.0,Beauty
484,33.0,Male,42.498888988096475,31.693357109722786,8.0,20.0,Books
485,53.0,Female,56.18026953212322,79.59641544553523,11.0,24.0,Beauty
486,28.0,Female,45.79547445161702,43.48329372720116,9.0,18.0,Beauty
487,27.0,Female,42.82408025825528,62.94467067226505,8.0,20.0,Beauty
488,28.0,Female,41.80103651563799,39.95224196063727,10.0,25.0,Sports
489,30.0,Male,46.509720662350034,60.16086645799798,7.0,14.0,Clothing
490,45.0,Female,51.527802474265634,52.579065273773686,10.0,21.0,Electronics
491,44.0,Male,53.83675917222106,53.924300348982804,8.0,14.0,Electronics
492,46.0,Male,53.59218125683557,40.12768629088383,8.0,18.0,Beauty
493,60.0,Male,54.25179075595383,54.956493083810784,9.0,14.0,Clothing
494,43.0,Female,52.45517903820107,33.69560939146981,15.0,27.0,Books
495,44.0,Male,50.24342090899521,68.59755149940924,12.0,22.0,Clothing
496,40.0,Male,55.41978003256919,36.58560049363023,10.0,19.0,Beauty
497,36.0,Male,52.52808637336036,58.54163822753367,8.0,17.0,Books
498,38.0,Male,50.235168928220105,36.89285025374036,9.0,8.0,Electronics
499,33.0,Female,45.91669416634648,57.830501474922976,12.0,23.0,Clothing
500,63.0,Female,67.86727302233233,44.04885087652097,11.0,25.0,Sports
501,56.0,Female,58.92938401730209,51.9497490687817,10.0,17.0,Electronics
502,43.0,Female,51.795888000206276,19.94540472803049,11.0,21.0,Clothing
503,29.0,Female,45.65932295683469,68.85489255368103,12.0,26.0,Clothing
504,54.0,Female,56.34887603404893,48.82329818943692,10.0,18.0,Electronics
505,65.0,Male,68.13184045366714,65.04565901743072,10.0,18.0,Sports
506,53.0,Female,52.099432444736095,37.57727741085068,9.0,20.0,Electronics
507,30.0,Female,47.52317648686288,59.6522702342339,10.0,20.0,Clothing
508,32.0,Female,49.69940119025617,49.73137540692926,7.0,21.0,Beauty
509,47.0,Female,53.95526178085444,52.37547336516568,10.0,24.0,Books
510,45.0,Female,53.80109747402823,68.11029141218248,10.0,17.0,Beauty
511,45.0,Female,53.877059077402926,51.66588633894979,9.0,18.0,Clothing
512,53.0,Male,49.4271275937232,51.8734170030902,8.0,13.0,Books
513,38.0,Female,46.7384610764638,80.69166642028432,8.0,12.0,Clothing
514,46.0,Male,53.9904063881956,29.903927406676196,12.0,18.0,Clothing
515,29.0,Female,43.576098493051425,55.60892412884498,10.0,17.0,Sports
516,50.0,Female,60.05173321002093,66.97362475315978,14.0,27.0,Sports
517,54.0,Male,59.621905863235675,55.34900150014292,12.0,19.0,Sports
518,30.0,Male,45.08623376438439,40.04147499125655,8.0,20.0,Sports
519,,Male,49.697860068958136,51.19700752374608,8.0,20.0,Books
520,54.0,Female,57.684323871802164,88.87445431000486,11.0,19.0,Electronics
521,44.0,Male,,47.78447123549563,7.0,13.0,Sports
522,45.0,Male,55.4565336988375,28.873510207842326,9.0,21.0,Beauty
523,62.0,Male,58.15300971972216,58.53151139714966,15.0,27.0,Clothing
524,46.0,Male,57.36790024112775,68.37593579604383,9.0,15.0,Sports
525,24.0,Male,41.591277929435,29.598462431598072,6.0,14.0,Beauty
526,48.0,Female,57.76890181186577,41.52446561329051,10.0,18.0,Clothing
527,51.0,Female,55.56944621211737,43.6537248260297,9.0,19.0,Clothing
528,29.0,Female,37.00595717059586,18.21815815983294,10.0,22.0,Clothing
529,46.0,Female,53.44870356202445,54.57750992194181,10.0,16.0,Beauty
530,35.0,Female,45.38563785756891,26.36577389832217,10.0,18.0,Clothing
531,42.0,Male,48.87830479619225,58.309023909040405,9.0,20.0,Sports
532,26.0,Male,40.314081929825385,31.988979585826634,9.0,16.0,Sports
533,48.0,Male,56.267032423112326,69.04358707301607,11.0,24.0,Beauty
534,46.0,Male,47.903274032410316,58.11553159826674,8.0,14.0,Books
535,42.0,Male,53.992713499822024,49.280918790774294,8.0,17.0,Electronics
536,53.0,Female,59.268334331017584,31.65174555434706,13.0,26.0,Sports
537,26.0,Female,44.732077541663095,44.21344300185153,8.0,16.0,Books
538,50.0,Female,57.53616009064219,59.80423337981824,8.0,15.0,Clothing
539,33.0,Male,45.363125880953916,53.682598623009476,7.0,13.0,Electronics
540,49.0,Female,57.64358596836697,63.59303842927848,7.0,18.0,Clothing
541,44.0,Female,57.105906351525775,64.69972657619846,8.0,18.0,Sports
542,46.0,Male,52.23925611059297,26.64417492321256,9.0,22.0,Clothing
543,61.0,Male,62.36428036661718,67.5092100706069,11.0,20.0,Books
544,32.0,Female,47.786625115487674,40.723912191471356,8.0,16.0,Electronics
545,37.0,Male,50.55675792077268,74.25020560738565,11.0,21.0,Sports
546,51.0,Female,55.56662593782433,38.86230582484483,10.0,16.0,Books
547,50.0,Male,56.36401064766335,52.450723234133825,11.0,17.0,Electronics
548,47.0,Female,57.585993663490896,55.94136735436906,10.0,18.0,Electronics
549,50.0,Male,52.68861152584318,45.7199296189676,10.0,22.0,Electronics
550,59.0,Male,58.473443204576974,73.99432383368911,8.0,13.0,Books
551,53.0,Male,57.42962217780316,67.99527982325293,10.0,21.0,Clothing
552,63.0,Female,64.81882410130132,79.01727718348442,10.0,23.0,Electronics
553,55.0,Male,53.810073789150806,45.9738495586984,9.0,19.0,Clothing
554,41.0,Female,52.22636653256681,24.922577229641313,10.0,19.0,Clothing
555,61.0,Female,58.25627358138941,48.77884726702911,11.0,25.0,Clothing
556,59.0,Male,55.84375477087281,47.15154130166747,13.0,21.0,Clothing
557,53.0,Female,56.72116012923291,58.35254870730964,9.0,20.0,Sports
558,37.0,Male,47.84968349849185,63.09483435935637,11.0,20.0,Clothing
559,40.0,Male,48.45944710084353,63.55096134734137,8.0,18.0,Sports
560,46.0,Female,53.39760979206218,58.74608113482016,8.0,17.0,Clothing
561,44.0,Male,53.157101534652085,35.804804336706916,8.0,10.0,Books
562,27.0,Female,43.643043374097275,56.48938468619907,9.0,17.0,Books
563,34.0,Male,44.31961633971225,44.82996052295521,11.0,20.0,Books
564,46.0,Female,54.651136459999336,71.42917735226419,9.0,20.0,Clothing
565,50.0,Female,57.76603691747066,28.256072298110716,10.0,22.0,Beauty
566,63.0,Male,64.98357312915547,45.32584848290715,10.0,15.0,Electronics
567,56.0,Female,61.52686354242231,39.26759865000896,10.0,18.0,Clothing
568,33.0,Male,49.54116206748397,73.76760090267949,7.0,10.0,Electronics
569,42.0,Female,44.07361391817568,58.73601553169047,12.0,21.0,Electronics
570,33.0,Female,44.827023196171716,50.90226877987646,8.0,15.0,Electronics
571,62.0,Male,58.11032864952945,53.19397567085298,9.0,16.0,Books
572,43.0,Female,56.934717061604125,81.95028568597202,12.0,23.0,Clothing
573,38.0,Male,48.52365720278529,58.22787511084,12.0,23.0,Electronics
574,23.0,Female,41.53727872199008,63.69282730372581,6.0,13.0,Beauty
575,51.0,Female,57.55124743435281,43.393756044184144,7.0,10.0,Books
576,46.0,Female,53.377584695600994,23.434937811331327,7.0,13.0,Books
577,38.0,Male,48.26762754447018,48.13038910823641,7.0,11.0,Beauty
578,45.0,Male,57.039018971936784,70.01701018717685,11.0,26.0,Electronics
579,42.0,Female,46.353646128415036,59.11461299540794,7.0,15.0,Beauty
580,24.0,Male,35.09344800157656,39.33666777096104,11.0,23.0,Beauty
581,46.0,Female,51.13873779646031,22.733597475342492,10.0,13.0,Clothing
582,60.0,Male,61.42367281267225,89.06226462785605,12.0,25.0,Clothing
583,43.0,Male,51.55601366468308,38.31359019792939,10.0,20.0,Electronics
584,37.0,Female,51.384186762904136,56.226406526074655,12.0,20.0,Clothing
585,29.0,Male,42.04719168660178,61.008787919506425,9.0,18.0,Books
586,48.0,Male,55.971128485723945,19.216859397065647,9.0,17.0,Electronics
587,45.0,Male,52.649281691332675,40.81785339252459,10.0,16.0,Electronics
588,44.0,Female,52.236446171217544,59.8451840191551,13.0,28.0,Electronics
589,59.0,Male,60.02779692862067,62.15538439242863,10.0,18.0,Clothing
590,51.0,Male,55.29190753462013,58.778126468437826,7.0,15.0,Electronics
591,29.0,Female,46.45679236619046,57.77065156045384,,15.0,Beauty
592,54.0,Female,56.93276550426347,36.35175598150201,10.0,17.0,Clothing
593,22.0,Female,38.95472706839815,63.27665877811832,8.0,16.0,Electronics
594,29.0,Female,43.042028607598674,37.05995060832929,7.0,17.0,Beauty
595,48.0,Female,56.68043297185413,61.75581272711822,11.0,21.0,Clothing
596,34.0,Male,45.33364253163178,30.302544774735793,10.0,18.0,Electronics
597,57.0,Male,57.388027813174126,52.23878489688574,8.0,13.0,Electronics
598,50.0,Female,62.11928544823057,66.24584794108223,13.0,27.0,Clothing
599,48.0,Female,52.024747418084914,62.831390751635695,,23.0,Sports
600,54.0,Male,57.64838541918258,60.74989343734988,13.0,23.0,Clothing
601,43.0,Female,48.033085859171045,66.33481776619494,10.0,22.0,Clothing
602,38.0,Female,49.76722323517749,63.09383251686021,9.0,22.0,Sports
603,,Female,49.98060649672985,59.78208167217798,8.0,18.0,Clothing
604,47.0,Female,52.43980060056711,34.55938963684606,8.0,15.0,Beauty
605,34.0,Male,48.02357540753937,58.161480200578005,6.0,9.0,Sports
606,49.0,Female,51.73180034933386,60.30504518320861,8.0,16.0,Beauty
607,60.0,Female,58.17459669358407,44.356321678872774,8.0,17.0,Clothing
608,46.0,Male,52.87009306942768,57.923466419231744,9.0,18.0,Sports
609,26.0,Female,45.96572635307501,45.265094450902524,8.0,18.0,Electronics
610,30.0,Male,44.4220134582282,62.29208052890401,10.0,17.0,Clothing
611,41.0,Female,43.80584528633794,46.74673679724245,8.0,18.0,Beauty
612,,Male,52.414075654502206,1.382374592126709,7.0,17.0,Beauty
613,46.0,Female,51.851510436738074,36.617900892712186,9.0,22.0,Sports
614,30.0,Female,41.14589413425028,52.158926113825636,11.0,27.0,Clothing
615,50.0,Male,52.485085704363385,50.106605694811115,8.0,15.0,Electronics
616,47.0,Male,54.25971719713215,,10.0,20.0,Books
617,54.0,Male,58.219083297531476,73.57373983801186,7.0,12.0,Clothing
618,37.0,Female,50.863292084011285,48.01115484536269,8.0,16.0,Clothing
619,58.0,Male,53.80301361623936,63.26325347974283,10.0,24.0,Sports
620,57.0,Female,58.09392546123082,68.90778209453335,9.0,19.0,Electronics
621,57.0,Female,54.395098945034086,86.14504076755587,12.0,28.0,Beauty
622,25.0,Female,42.78379252843242,40.178948869507465,8.0,21.0,Sports
623,40.0,Male,52.02573068384161,62.60414148595695,10.0,16.0,Clothing
624,28.0,Female,43.14317017602018,62.67357179756564,8.0,14.0,Clothing
625,49.0,Female,51.04443874220753,42.75985874678264,11.0,20.0,Clothing
626,50.0,Male,59.071178121439004,40.20486011795303,9.0,18.0,Sports
627,49.0,Male,50.32035573232119,57.799966522583624,10.0,27.0,Clothing
628,18.0,Female,34.86097057052114,35.331363293645865,9.0,20.0,Books
629,51.0,Male,51.83488703441013,66.44431746120195,11.0,22.0,Clothing
630,31.0,Female,47.566038839229336,31.524956406596246,12.0,19.0,Beauty
631,45.0,Female,50.38973635367999,36.99185419246204,12.0,20.0,Beauty
632,21.0,Male,41.358072006577785,17.858614705517528,7.0,,Books
633,46.0,Female,59.78502492630787,65.78854572096672,11.0,22.0,Beauty
634,54.0,Male,55.604872710713025,67.98793820489973,13.0,19.0,Electronics
635,27.0,Male,44.8987899835394,29.144266141768387,10.0,20.0,Sports
636,42.0,Male,55.92122710438802,48.148944156695755,9.0,16.0,Electronics
637,46.0,Male,53.732384022242925,58.69972295734116,11.0,23.0,Clothing
638,46.0,Male,57.97299659413702,47.700270412658796,10.0,24.0,Clothing
639,23.0,Male,39.84599859656338,57.9151182053162,7.0,15.0,Electronics
640,70.0,Male,60.91011673351857,50.66763936061244,10.0,14.0,Electronics
